Company,TypeName,Inches,Price,Ram(GB),Weight(kg),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,X_res,Y_res,TouchScreen,Ips_display,OS,PPI,Resolution
HP,2 in 1 Convertible,13.3,11.470547260182666,8,1.48,Intel Core i7,Intel,256,0,2560,1440,1,0,Windows,220.84282406840083,2560x1440
HP,Workstation,15.6,11.52464373704442,8,2.0,Intel Core i7,Nvidia,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Ultrabook,12.5,11.71489846116146,8,1.26,Intel Core i7,Intel,256,0,1920,1080,0,0,Windows,176.23257360658386,1920x1080
Dell,Notebook,15.6,10.893167621264643,8,2.18,Intel Core i7,Nvidia,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,11.340108040487776,8,1.88,Intel Core i5,Intel,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Lenovo,2 in 1 Convertible,14.0,11.733039792816312,8,1.27,Intel Core i7,Intel,256,0,2560,1440,1,1,Windows,209.8006828649808,2560x1440
Lenovo,Notebook,15.6,9.801561133612584,4,1.9,Intel Core i3,Intel,0,1000,1366,768,0,0,Other,100.45466986113652,1366x768
HP,Notebook,15.6,9.669293165034832,4,1.86,AMD,AMD,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,10.370822624347584,8,2.32,Intel Core i5,AMD,0,1000,1920,1080,0,0,Other,141.21199808219862,1920x1080
Dell,Gaming,15.6,11.064804181259648,8,2.62,Intel Core i7,Nvidia,0,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Dell,Notebook,15.6,11.694548697992886,8,2.04,Intel Core i5,Nvidia,256,0,3840,2160,1,1,Windows,282.42399616439724,3840x2160
HP,Notebook,15.6,10.147031952176633,4,1.91,AMD,AMD,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
MSI,Gaming,17.3,11.283969856325212,16,2.7,Intel Core i7,Nvidia,256,1000,1920,1080,0,0,Windows,127.33567457123112,1920x1080
Lenovo,Ultrabook,14.0,11.715790550995315,12,1.4,Intel Core i7,Intel,512,0,1920,1080,0,0,Windows,157.3505121487356,1920x1080
Lenovo,Notebook,15.6,10.645680750246626,8,2.5,Intel Core i5,AMD,0,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,2 in 1 Convertible,13.3,11.596756189041978,8,1.48,Intel Core i7,Intel,512,0,2560,1440,1,0,Windows,220.84282406840083,2560x1440
Lenovo,Ultrabook,14.0,11.288114524334732,8,1.7,Intel Core i7,Intel,256,0,1920,1080,0,0,Windows,157.3505121487356,1920x1080
MSI,Gaming,14.0,11.45373072039192,16,1.7,Intel Core i7,Nvidia,256,1000,1920,1080,0,0,Windows,157.3505121487356,1920x1080
HP,Gaming,15.6,10.776844060703754,8,2.62,Intel Core i7,Nvidia,0,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Lenovo,Notebook,15.6,10.104611236292678,8,2.2,Intel Core i3,Intel,0,1000,1366,768,0,0,Windows,100.45466986113652,1366x768
HP,Notebook,15.6,10.143056552540132,4,2.1,Intel Core i5,Intel,0,500,1366,768,0,0,Other,100.45466986113652,1366x768
Dell,Gaming,15.6,11.2874471903093,8,2.62,Intel Core i7,Nvidia,128,1000,3840,2160,0,0,Windows,282.42399616439724,3840x2160
Lenovo,Notebook,15.6,11.212620052356872,8,1.95,Intel Core i5,Intel,256,0,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Lenovo,Notebook,15.6,10.12402932214978,4,2.2,Intel Core i3,Nvidia,0,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Notebook,14.0,9.49301392269684,2,1.44,Intel Celeron,Intel,0,0,1366,768,0,0,Windows,111.93520355955212,1366x768
MSI,Gaming,15.6,10.70777173269934,8,2.2,Intel Core i7,Nvidia,0,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,10.49618215379083,8,1.96,Intel Core i7,Intel,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,11.030873869571886,16,2.1,Intel Core i7,Intel,512,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Asus,Notebook,15.6,9.88635767027266,4,2.2,Intel Celeron,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,9.962013031516571,4,2.1,Intel Core i5,Intel,0,500,1366,768,0,0,Other,100.45466986113652,1366x768
Lenovo,Notebook,15.6,10.53941655276426,8,2.2,Intel Core i7,Nvidia,0,1000,1920,1080,0,0,Other,141.21199808219862,1920x1080
Asus,Notebook,14.0,10.620651995737775,4,2.0,Intel Core i3,Intel,256,0,1920,1080,0,0,Windows,157.3505121487356,1920x1080
Lenovo,Notebook,15.6,10.690944412566814,4,2.32,Intel Core i7,Intel,0,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Lenovo,Gaming,15.6,11.149519345988928,16,3.31,Intel Core i7,Nvidia,512,0,1920,1080,0,1,Windows,141.21199808219862,1920x1080
MSI,Gaming,15.6,11.650350362059475,16,1.91,Intel Core i7,Nvidia,128,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,10.452533389121816,4,2.07,Intel Core i3,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,2 in 1 Convertible,14.0,11.37618160360327,8,1.36,Intel Core i5,Intel,256,0,2560,1440,1,1,Windows,209.8006828649808,2560x1440
Lenovo,Ultrabook,15.6,10.698190821087582,6,1.54,Intel Core i7,Nvidia,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Dell,Notebook,15.6,10.772395917628929,8,1.98,Intel Core i7,Nvidia,256,0,1920,1080,0,0,Linux,141.21199808219862,1920x1080
Acer,Notebook,15.6,9.783703516212578,4,2.1,Intel Celeron,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
HP,Notebook,15.6,10.658921971998408,6,2.18,Intel Core i7,Nvidia,0,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Asus,Gaming,15.6,10.787906120409612,8,2.591,Intel Core i7,Nvidia,256,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Dell,2 in 1 Convertible,15.6,11.047982926769505,16,2.09,Intel Core i7,Intel,512,0,1920,1080,1,0,Windows,141.21199808219862,1920x1080
Acer,Notebook,15.6,10.513700849999804,4,2.23,Intel Core i5,Nvidia,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Dell,Ultrabook,13.3,10.977716980635757,8,1.23,Intel Core i5,Intel,256,0,3200,1800,1,0,Linux,276.053530085501,3200x1800
Acer,Gaming,17.3,11.838443060873624,16,4.2,Intel Core i7,Nvidia,256,1000,1920,1080,0,1,Windows,127.33567457123112,1920x1080
Lenovo,Gaming,15.6,10.683645110085203,8,2.4,Intel Core i5,Nvidia,0,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Samsung,2 in 1 Convertible,12.3,10.46628456073464,4,1.15,Other Intel,Nvidia,0,0,2400,1600,1,1,Other,234.50740003017813,2400x1600
HP,Notebook,15.6,10.159709917169616,4,1.86,Intel Core i5,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Apple,Ultrabook,12.0,11.034319178750795,8,0.92,Other Intel,Intel,0,0,2304,1440,0,1,Mac,226.4155471693585,2304x1440
Dell,2 in 1 Convertible,13.3,11.064804181259648,8,1.6,Intel Core i5,Intel,256,0,1920,1080,1,1,Windows,165.6321180513006,1920x1080
HP,Notebook,15.6,11.166237060564342,12,2.21,Intel Core i7,Nvidia,128,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Lenovo,Notebook,15.6,9.883643964401063,4,1.9,Intel Core i3,AMD,0,1000,1366,768,0,0,Other,100.45466986113652,1366x768
Asus,Gaming,17.3,11.648784147353842,16,4.3,Intel Core i7,Nvidia,512,1000,1920,1080,0,1,Windows,127.33567457123112,1920x1080
Acer,Notebook,15.6,9.58136309252813,4,2.1,Intel Celeron,Intel,0,1000,1366,768,0,0,Linux,100.45466986113652,1366x768
MSI,Gaming,17.3,11.600619368985289,16,2.43,Intel Core i7,Nvidia,256,1000,1920,1080,0,0,Windows,127.33567457123112,1920x1080
Dell,Notebook,15.6,10.188167121983652,4,2.3,Intel Core i3,AMD,128,0,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,10.419692282932576,8,2.2,Intel Core i7,Nvidia,0,500,1366,768,0,0,Other,100.45466986113652,1366x768
Dell,2 in 1 Convertible,15.6,11.134075023561454,16,2.0,Intel Core i7,Intel,512,0,1920,1080,1,0,Windows,141.21199808219862,1920x1080
Dell,Ultrabook,13.3,11.869133099737036,16,1.2,Intel Core i7,Intel,512,0,3200,1800,1,0,Windows,276.053530085501,3200x1800
Asus,Gaming,15.6,11.039464987704202,8,2.2,Intel Core i7,Nvidia,0,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Dell,Notebook,15.6,10.765658261746038,8,2.36,Intel Core i5,AMD,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,10.336863503805128,8,1.91,Intel Core i5,Intel,256,0,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,9.67600459962282,4,2.2,AMD,AMD,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Acer,Notebook,17.3,10.419692282932576,8,3.3,Intel Core i3,Nvidia,0,1000,1600,900,0,0,Windows,106.11306214269258,1600x900
Asus,Gaming,15.6,11.7789960831843,16,2.2,Intel Core i7,Nvidia,256,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Apple,Ultrabook,12.0,11.129394827810977,8,0.92,Other Intel,Intel,0,0,2304,1440,0,1,Mac,226.4155471693585,2304x1440
Asus,Notebook,15.6,11.442360501250736,16,2.2,Intel Core i7,Nvidia,128,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
MSI,Gaming,17.3,11.550627594890203,16,2.43,Intel Core i7,Nvidia,256,1000,1920,1080,0,1,Windows,127.33567457123112,1920x1080
Dell,2 in 1 Convertible,15.6,10.882315804880689,8,2.191,Intel Core i5,Intel,256,0,1920,1080,1,1,Windows,141.21199808219862,1920x1080
Asus,Gaming,17.3,11.550632725739694,16,2.9,Intel Core i7,Nvidia,256,1000,1920,1080,0,0,Windows,127.33567457123112,1920x1080
Acer,Netbook,11.6,9.134616325446665,2,1.3,Intel Celeron,Intel,32,0,1366,768,0,0,Other,135.0942111925629,1366x768
Acer,Notebook,17.3,10.369151780182763,4,3.3,Intel Core i3,Nvidia,0,1000,1600,900,0,0,Windows,106.11306214269258,1600x900
Lenovo,Notebook,17.3,10.265276597141131,8,2.8,Intel Core i5,Intel,0,1000,1600,900,0,0,Other,106.11306214269258,1600x900
Lenovo,Gaming,15.6,11.1239067701322,8,2.6,Intel Core i7,Nvidia,128,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Acer,2 in 1 Convertible,14.0,11.02220830408089,8,1.2,Intel Core i7,Intel,256,0,1920,1080,1,1,Windows,157.3505121487356,1920x1080
Lenovo,Notebook,15.6,11.307930232161196,8,2.3,Intel Core i7,Intel,256,0,1920,1080,0,1,Windows,141.21199808219862,1920x1080
MSI,Gaming,15.6,11.272726554360904,8,2.2,Intel Core i7,Nvidia,128,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,10.246549458090431,6,2.1,AMD,AMD,0,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Dell,Ultrabook,12.5,11.421778496562451,8,1.26,Intel Core i5,Intel,256,0,1920,1080,1,0,Windows,176.23257360658386,1920x1080
Dell,2 in 1 Convertible,15.0,10.208009042782656,4,2.08,Intel Core i3,Intel,0,500,1920,1080,1,0,Windows,146.86047800548656,1920x1080
Asus,Notebook,15.6,9.70890230312988,4,2.65,Other Intel,Intel,0,1000,1366,768,0,0,Windows,100.45466986113652,1366x768
Dell,Ultrabook,13.3,11.273329308763511,8,1.29,Intel Core i7,Intel,256,0,3200,1800,1,0,Windows,276.053530085501,3200x1800
Dell,Notebook,15.6,10.23296037890921,4,2.18,Intel Core i5,Intel,0,1000,1366,768,0,0,Linux,100.45466986113652,1366x768
Lenovo,Gaming,15.6,10.911903762066183,16,2.6,Intel Core i7,Nvidia,128,1000,1920,1080,1,1,Windows,141.21199808219862,1920x1080
MSI,Gaming,15.6,11.02220830408089,8,2.2,Intel Core i7,Nvidia,128,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Lenovo,Netbook,12.5,11.38409159312676,16,1.3,Intel Core i7,Intel,512,0,1920,1080,1,1,Windows,176.23257360658386,1920x1080
Razer,Gaming,14.0,12.135793518599822,16,1.95,Intel Core i7,Nvidia,1000,0,1920,1080,0,0,Windows,157.3505121487356,1920x1080
Dell,Notebook,15.6,10.126185116412724,8,2.3,Intel Core i3,Intel,0,1000,1366,768,1,0,Windows,100.45466986113652,1366x768
MSI,Gaming,17.3,11.352069152558354,16,2.7,Intel Core i7,Nvidia,256,1000,1920,1080,0,0,Windows,127.33567457123112,1920x1080
Apple,Ultrabook,11.6,10.841452101115571,4,1.08,Intel Core i5,Intel,0,0,1366,768,0,0,Mac,135.0942111925629,1366x768
HP,Notebook,15.6,10.14517175872359,4,2.1,Intel Core i3,Intel,0,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
HP,Ultrabook,14.0,11.670950599679989,8,1.54,Intel Core i7,Intel,256,0,2560,1440,0,0,Windows,209.8006828649808,2560x1440
Dell,Notebook,15.6,10.578148918421473,4,2.24,Intel Core i5,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
MSI,Gaming,15.6,11.039464987704202,8,2.3,Intel Core i7,Nvidia,128,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Lenovo,Notebook,13.3,11.288114524334732,16,1.4,Intel Core i7,Intel,512,0,1920,1080,0,1,Windows,165.6321180513006,1920x1080
Lenovo,Notebook,15.6,10.368432457987426,6,2.2,AMD,AMD,256,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Asus,Ultrabook,13.3,11.130176383145796,8,1.45,Intel Core i7,Intel,256,0,1920,1080,0,0,Windows,165.6321180513006,1920x1080
Acer,Notebook,15.6,9.866652599193328,4,2.4,Intel Core i3,Intel,0,500,1366,768,0,0,Linux,100.45466986113652,1366x768
Dell,2 in 1 Convertible,17.3,11.470547260182666,16,2.77,Intel Core i7,Nvidia,512,0,1920,1080,1,0,Windows,127.33567457123112,1920x1080
HP,Notebook,14.0,10.978617394068182,4,1.54,Intel Core i5,Intel,256,0,1920,1080,0,0,Windows,157.3505121487356,1920x1080
Asus,Gaming,15.6,11.353319934460009,16,2.5,Intel Core i7,Nvidia,256,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Dell,Notebook,14.0,10.749784912589748,4,1.6,Intel Core i5,Intel,0,500,1366,768,0,0,Windows,111.93520355955212,1366x768
Asus,Gaming,15.6,11.727036344253593,16,2.34,Intel Core i7,Nvidia,256,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
Lenovo,Notebook,15.6,10.326446742946873,8,2.3,Intel Core i5,Intel,256,0,1920,1080,0,1,Other,141.21199808219862,1920x1080
Dell,2 in 1 Convertible,13.3,11.478299236986985,8,1.24,Intel Core i5,Intel,256,0,3200,1800,1,0,Windows,276.053530085501,3200x1800
Dell,Notebook,15.6,9.756304542024465,4,2.2,Other Intel,Intel,0,500,1366,768,0,0,Linux,100.45466986113652,1366x768
HP,Notebook,15.6,9.964522443121997,4,1.86,AMD,AMD,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,10.319441460358464,6,2.4,Intel Core i3,Nvidia,128,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Lenovo,Notebook,14.0,10.952842367862882,8,1.9,Intel Core i5,Intel,256,0,1920,1080,0,1,Windows,157.3505121487356,1920x1080
Dell,Notebook,15.6,10.0713630658882,4,2.2,Other Intel,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Asus,Notebook,15.6,9.801561133612584,4,2.0,Intel Celeron,Intel,0,1000,1366,768,0,0,Windows,100.45466986113652,1366x768
Asus,Gaming,17.3,11.525170191386666,16,4.0,Intel Core i7,Nvidia,128,1000,1920,1080,0,1,Windows,127.33567457123112,1920x1080
Dell,Notebook,15.6,10.169966417336806,4,2.29,Intel Core i3,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,10.772384744506988,8,2.32,Intel Core i7,AMD,0,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
MSI,Gaming,15.6,11.089517135798168,8,2.4,Intel Core i7,Nvidia,128,1000,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Lenovo,2 in 1 Convertible,14.0,10.70060667312884,4,1.8,Intel Core i5,Intel,128,0,1920,1080,1,0,Windows,157.3505121487356,1920x1080
Asus,Ultrabook,13.3,10.567234758240792,8,1.2,Other Intel,Intel,512,0,1920,1080,0,1,Windows,165.6321180513006,1920x1080
Dell,Notebook,15.6,10.104611236292678,6,2.3,Intel Core i3,Intel,0,1000,1366,768,0,0,Windows,100.45466986113652,1366x768
Acer,Notebook,15.6,9.641987714344566,4,2.4,Intel Celeron,Intel,0,500,1366,768,0,0,Linux,100.45466986113652,1366x768
Dell,Notebook,15.6,9.91309723131456,2,2.2,Intel Celeron,Intel,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,Notebook,15.6,10.776844060703754,8,2.6,Intel Core i7,Nvidia,0,1000,1920,1080,0,1,Windows,141.21199808219862,1920x1080
HP,Notebook,15.6,10.285461122475176,6,2.04,AMD,AMD,0,0,1920,1080,0,0,Windows,141.21199808219862,1920x1080
Dell,Notebook,15.6,10.667632361713904,8,2.3,Intel Core i7,AMD,0,1000,1366,768,0,0,Linux,100.45466986113652,1366x768
HP,Netbook,11.6,9.317895278196945,2,1.17,Intel Celeron,Intel,0,0,1366,768,0,0,Windows,135.0942111925629,1366x768
Asus,Notebook,15.6,10.5552565839505,4,2.2,Intel Core i7,Nvidia,0,500,1366,768,0,0,Windows,100.45466986113652,1366x768
Lenovo,2 in 1 Convertible,14.0,10.433899309576924,4,1.8,Intel Core i7,Intel,128,0,1920,1080,1,1,Windows,157.3505121487356,1920x1080
Lenovo,2 in 1 Convertible,13.3,11.288114524334732,16,1.3,Intel Core i7,Intel,512,0,3200,1800,1,1,Windows,276.053530085501,3200x1800
Lenovo,Notebook,14.0,9.409283029786373,2,1.5,Intel Celeron,Intel,0,0,1366,768,0,0,Windows,111.93520355955212,1366x768
HP,Notebook,15.6,10.614128815398654,6,2.19,Intel Core i7,AMD,0,1000,1366,768,0,0,Windows,100.45466986113652,1366x768
