Company,TypeName,Inches,Price,Ram(GB),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,TouchScreen,Ips_display,OS,PPI
Acer,Notebook,15.6,9.871367833143674,4,Other Intel,Intel,0,1000,0,0,Windows,100.45466986113652
Asus,Gaming,17.3,11.470547260182666,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,127.33567457123112
Asus,Netbook,11.6,9.232535429245788,2,Other Intel,Intel,0,0,0,0,Windows,135.0942111925629
Acer,Ultrabook,14.0,10.79884714858782,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Notebook,15.6,11.694548697992886,8,Intel Core i5,Nvidia,256,0,1,1,Windows,282.42399616439724
Lenovo,Ultrabook,14.0,11.624777346052769,16,Intel Core i7,Intel,512,0,0,1,Windows,209.8006828649808
HP,Ultrabook,13.3,11.558808550535495,16,Other Intel,Intel,512,0,1,1,Windows,276.053530085501
Asus,Ultrabook,13.3,11.130176383145796,8,Intel Core i7,Intel,256,0,0,0,Windows,165.6321180513006
HP,Notebook,15.6,10.393289544363068,4,Intel Core i5,AMD,0,500,0,0,Windows,100.45466986113652
HP,2 in 1 Convertible,11.6,10.62842405558548,4,Other Intel,Intel,256,0,1,0,Windows,135.0942111925629
Dell,Notebook,17.3,10.964896292206694,8,Intel Core i7,AMD,128,1000,0,0,Windows,127.33567457123112
HP,Notebook,15.6,10.862092668762644,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Notebook,15.6,10.510802297245792,4,Intel Core i7,AMD,0,500,0,1,Windows,141.21199808219862
Dell,Ultrabook,13.3,10.776844060703754,8,Intel Core i5,Intel,128,0,1,1,Windows,165.6321180513006
Lenovo,2 in 1 Convertible,10.1,10.446778399351528,4,Other Intel,Intel,0,0,1,1,Windows,224.1738090785728
Asus,Notebook,15.6,11.144911042902732,12,Intel Core i7,Intel,128,1000,0,1,Windows,282.42399616439724
Asus,Notebook,15.6,10.082583913974387,4,Other Intel,Intel,0,1000,0,0,Windows,100.45466986113652
HP,Notebook,15.6,10.265276597141131,8,Intel Core i3,Intel,256,0,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.126163794678414,4,AMD,AMD,0,1000,0,0,Windows,100.45466986113652
Lenovo,Gaming,15.6,10.882315804880689,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Notebook,17.3,10.436872940377548,8,Intel Core i3,Intel,256,0,0,0,Windows,106.11306214269258
HP,Notebook,15.6,10.658921971998408,6,Intel Core i7,Nvidia,0,1000,0,1,Windows,141.21199808219862
Dell,Notebook,17.3,10.977716980635757,8,Intel Core i7,AMD,128,1000,0,0,Linux,127.33567457123112
Dell,Gaming,17.3,12.031987793755118,16,Intel Core i7,Nvidia,512,1000,0,1,Windows,254.67134914246225
Acer,Netbook,11.6,9.134616325446665,2,Intel Celeron,Intel,32,0,0,0,Other,135.0942111925629
Lenovo,Ultrabook,14.0,11.708368556654154,8,Intel Core i7,Intel,512,0,0,1,Windows,209.8006828649808
HP,Netbook,12.5,11.211900368986475,8,Intel Core i5,Intel,256,0,0,0,Windows,125.36742798669836
Lenovo,2 in 1 Convertible,13.9,11.624777346052769,16,Intel Core i7,Intel,512,0,1,1,Windows,316.96506044349616
Acer,Notebook,15.6,9.672654512737536,4,Other Intel,Intel,0,1000,0,0,Linux,100.45466986113652
Dell,Notebook,15.6,10.435449831034946,8,Intel Core i5,AMD,0,1000,0,0,Windows,100.45466986113652
Lenovo,Notebook,15.6,10.147261623643049,4,Intel Core i3,AMD,0,1000,0,0,Other,141.21199808219862
Dell,Notebook,15.6,10.236346354272076,4,Intel Core i5,Intel,0,500,0,0,Linux,100.45466986113652
HP,Notebook,15.6,10.370805929717411,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
MSI,Gaming,17.3,11.064804181259648,8,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
MSI,Gaming,15.6,11.039464987704202,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.126163794678414,4,Intel Core i3,Nvidia,0,500,0,0,Windows,100.45466986113652
MSI,Gaming,15.6,11.690461589827628,16,Intel Core i7,Nvidia,256,2000,0,0,Windows,141.21199808219862
HP,Notebook,14.0,10.88331630521427,4,Intel Core i5,Intel,0,500,0,0,Windows,157.3505121487356
Acer,Notebook,15.6,10.658921971998408,8,Intel Core i5,Nvidia,256,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.419692282932576,8,Intel Core i7,Intel,0,2000,0,0,Windows,100.45466986113652
Lenovo,Notebook,15.6,10.7215735450074,8,Intel Core i5,Intel,0,1000,0,1,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,10.1,10.147261623643049,4,Other Intel,Intel,0,0,1,1,Windows,224.1738090785728
